timestamp,turn,phase,nation,unit_id,unit_type,action_type,from_q,from_r,to_q,to_r,target_q,target_r,target_type,target_value_before,target_value_after,movement_mode,path_len,path_used,progressive_used,adaptive_frac,mp_before,mp_after,fuel_before,fuel_after,combat_dmg_dealt,combat_dmg_taken,enemy_adj_before,enemy_adj_after,threat_level,decision_reason,extra_tags,reason,skip_reason,target_search_candidates,target_search_best_score,target_search_best_distance,group_id,group_size,group_leader_pos,group_assignment_score,strategic_state,aggression_level,priority_level,target_is_free,fallback_used,enemy_distance,threat_assessment,coordination_mode,ai_memory_target,reassignment_count,tactical_mode,pathfinding_failures,valid_candidates,total_candidates,unit_mp_available,unit_fuel_available
2025-09-15T23:52:06.552341,,,Polska,RESUPPLY_NEEDS,,resupply_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 25 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 25 | BUDGET_AVAILABLE: 72 | UNITS_REQUIRING_HELP: 10,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.553072,,,Polska,RESUPPLY_OPERATION,,resupply_summary,,,,,,,,,,,,,,,,,,,,,,,,,,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 0 | UNITS_RESUPPLIED: 0/10 | BUDGET_ALLOCATED: 72 | PE_REMAINING: 81,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.555463,,,Polska,P_Kompania__3_Batalion_Strzelc_w,,combat,42,10,44,8,,,,,,,,,,,,,,,,,,,,,,Attack enemy P_Pluton__6_Sch_tzen_Kompanie,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.558286,,,Polska,RESUPPLY_NEEDS,,resupply_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 25 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 25 | BUDGET_AVAILABLE: 72 | UNITS_REQUIRING_HELP: 10,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.558925,,,Polska,RESUPPLY_OPERATION,,resupply_summary,,,,,,,,,,,,,,,,,,,,,,,,,,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 0 | UNITS_RESUPPLIED: 0/10 | BUDGET_ALLOCATED: 72 | PE_REMAINING: 81,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.563449,,,Polska,Z_Kompania__3_Kompania_Zaopatrzeniowa,,combat,36,14,34,16,,,,,,,,,,,,,,,,,,,,,,Attack enemy Z_Pluton__6_Unterst_tzungs_Bataillon_20250913214051,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.563449,,,Polska,RESUPPLY_NEEDS,,resupply_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 25 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 25 | BUDGET_AVAILABLE: 72 | UNITS_REQUIRING_HELP: 10,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.563449,,,Polska,RESUPPLY_OPERATION,,resupply_summary,,,,,,,,,,,,,,,,,,,,,,,,,,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 0 | UNITS_RESUPPLIED: 0/10 | BUDGET_ALLOCATED: 72 | PE_REMAINING: 81,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.569493,,,Polska,TURN_END,,turn_summary,,,,,,,,,,,8,0,,,,,,,,,,,,advanced,opp=0;groups=5;adv=True,"Turn completed: 0/8 units moved, 5 groups (advanced)",,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.659288,,,Niemcy,TURN_START,,turn_begin,,,,,,,,,,,,,,,,,,,,,,,,,,AI Commander turn started for player 5,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.665116,,,Niemcy,RESUPPLY_NEEDS,,resupply_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 26 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 26 | BUDGET_AVAILABLE: 55 | UNITS_REQUIRING_HELP: 9,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.666134,,,Niemcy,P_Pluton__5_Infanterie_Regiment,,resupply_detailed,42,-2,42,-2,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=2 combat=0 total=2 | BEFORE: fuel=0 combat=8 | AFTER: fuel=2 combat=8,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.667426,,,Niemcy,P_Kompania__5_Infanterie_Regiment,,resupply_detailed,42,-4,42,-4,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=2 combat=0 total=2 | BEFORE: fuel=0 combat=11 | AFTER: fuel=2 combat=11,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:52:06.667426,,,Niemcy,P_Pluton__5_Sch_tzen_Kompanie,,resupply_detailed,37,-10,37,-10,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=2 combat=0 total=2 | BEFORE: fuel=0 combat=8 | AFTER: fuel=2 combat=8,,,,,,,,,,,,,,,,,,,,,,,,
