timestamp,turn,phase,nation,unit_id,unit_type,action_type,from_q,from_r,to_q,to_r,target_q,target_r,target_type,target_value_before,target_value_after,movement_mode,path_len,path_used,progressive_used,adaptive_frac,mp_before,mp_after,fuel_before,fuel_after,combat_dmg_dealt,combat_dmg_taken,enemy_adj_before,enemy_adj_after,threat_level,decision_reason,extra_tags,reason,skip_reason,target_search_candidates,target_search_best_score,target_search_best_distance,group_id,group_size,group_leader_pos,group_assignment_score,strategic_state,aggression_level,priority_level,target_is_free,fallback_used,enemy_distance,threat_assessment,coordination_mode,ai_memory_target,reassignment_count,tactical_mode,pathfinding_failures,valid_candidates,total_candidates,unit_mp_available,unit_fuel_available
2025-09-15T23:53:21.426688,,,Polska,RESUPPLY_OPERATION,,resupply_summary,,,,,,,,,,,,,,,,,,,,,,,,,,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 6 | UNITS_RESUPPLIED: 5/5 | BUDGET_ALLOCATED: 7 | PE_REMAINING: 3,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.447384,,target_selection,Polska,Z_Pluton__2_Oddzia_Rozpoznawczy,,target_analysis,,,,,28,3,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score 22.50",,29,22.5,1,,,,,,,,,False,,,,"(28, 3)",,,28,29,29,5,2
2025-09-15T23:53:21.451294,,,Polska,Z_Pluton__2_Oddzia_Rozpoznawczy,,second_move,,,28,3,,,,,,,,,,,,,,,,,,,,,,second_chance after LOW_FUEL,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.473519,,target_selection,Polska,Z_Batalion__2_Kompania_Zaopatrzeniowa,,target_analysis,,,,,24,-7,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score 15.00",,29,15.0,1,,,,,,,,,False,,,,"(24, -7)",,,28,29,29,5,2
2025-09-15T23:53:21.476797,,,Polska,Z_Batalion__2_Kompania_Zaopatrzeniowa,,second_move,,,24,-7,,,,,,,,,,,,,,,,,,,,,,second_chance after LOW_FUEL,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.500721,,target_selection,Polska,P_Batalion__2_Batalion_Strzelc_w_20250913214005,,target_analysis,,,,,23,-5,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,6,2
2025-09-15T23:53:21.507829,,,Polska,P_Batalion__2_Batalion_Strzelc_w_20250913214005,,second_move,,,23,-5,,,,,,,,,,,,,,,,,,,,,,second_chance after LOW_FUEL,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.542101,,target_selection,Polska,Z_Pluton__2_Batalion_Wsparcia,,target_analysis,,,,,32,6,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score 22.50",,29,22.5,1,,,,,,,,,False,,,,"(32, 6)",,,28,29,29,4,3
2025-09-15T23:53:21.545570,,,Polska,Z_Pluton__2_Batalion_Wsparcia,,second_move,,,32,6,,,,,,,,,,,,,,,,,,,,,,second_chance after LOW_FUEL,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.552348,,,Polska,TURN_END,,turn_summary,,,,,,,,,,,10,0,,,,,,,,,,,,advanced,opp=0;groups=5;adv=True,"Turn completed: 0/10 units moved, 5 groups (advanced)",,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.609185,,,Polska,TURN_START,,turn_begin,,,,,,,,,,,,,,,,,,,,,,,,,,AI Commander turn started for player 3,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.612024,,,Polska,RESUPPLY_NEEDS,,resupply_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 17 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 17 | BUDGET_AVAILABLE: 133 | UNITS_REQUIRING_HELP: 10,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.613244,,,Polska,P_Kompania__3_Batalion_Strzelc_w,,resupply_detailed,27,19,27,19,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=2 combat=0 total=2 | BEFORE: fuel=0 combat=11 | AFTER: fuel=2 combat=11,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.614248,,,Polska,Z_Pluton__3_Kompania_Zaopatrzeniowa_20250913214023,,resupply_detailed,25,20,25,20,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=2 combat=0 total=2 | BEFORE: fuel=1 combat=4 | AFTER: fuel=3 combat=4,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.614248,,,Polska,K_Pluton__3_Oddzia_Jazdy,,resupply_detailed,33,16,33,16,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=2 combat=0 total=2 | BEFORE: fuel=1 combat=6 | AFTER: fuel=3 combat=6,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.615636,,,Polska,Z_Pluton__3_Batalion_Wsparcia,,resupply_detailed,13,26,13,26,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.615636,,,Polska,P_Pluton__3_Pu_k_Piechoty,,resupply_detailed,49,6,49,6,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.616641,,,Polska,P_Batalion__3_Pu_k_Piechoty,,resupply_detailed,39,12,39,12,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=14 | AFTER: fuel=2 combat=14,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.618023,,,Polska,P_Pluton__3_Pu_k_Piechoty_20250913214024,,resupply_detailed,30,17,30,17,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.619020,,,Polska,Z_Kompania__3_Kompania_Zaopatrzeniowa,,resupply_detailed,39,11,39,11,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=6 | AFTER: fuel=3 combat=6,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.622045,,,Polska,P_Pluton__3_Kompania_Grenadier_w,,resupply_detailed,34,15,34,15,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.622746,,,Polska,RESUPPLY_OPERATION,,resupply_summary,,,,,,,,,,,,,,,,,,,,,,,,,,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 12 | UNITS_RESUPPLIED: 9/10 | BUDGET_ALLOCATED: 133 | PE_REMAINING: 155,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.636177,,target_selection,Polska,P_Kompania__3_Batalion_Strzelc_w,,target_analysis,,,,,25,19,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,7,2
2025-09-15T23:53:21.643374,,,Polska,P_Kompania__3_Batalion_Strzelc_w,,second_move,,,25,19,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.665332,,target_selection,Polska,Z_Pluton__3_Kompania_Zaopatrzeniowa_20250913214023,,target_analysis,,,,,22,20,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,7,3
2025-09-15T23:53:21.672004,,,Polska,Z_Pluton__3_Kompania_Zaopatrzeniowa_20250913214023,,second_move,,,22,20,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.705515,,target_selection,Polska,K_Pluton__3_Oddzia_Jazdy,,target_analysis,,,,,30,16,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,7,3
2025-09-15T23:53:21.709038,,,Polska,K_Pluton__3_Oddzia_Jazdy,,second_move,,,30,16,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.736287,,target_selection,Polska,Z_Pluton__3_Batalion_Wsparcia,,target_analysis,,,,,10,26,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,7,3
2025-09-15T23:53:21.745384,,,Polska,Z_Pluton__3_Batalion_Wsparcia,,second_move,,,10,26,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.763779,,target_selection,Polska,P_Pluton__3_Pu_k_Piechoty,,target_analysis,,,,,47,6,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,4,2
2025-09-15T23:53:21.767077,,,Polska,P_Pluton__3_Pu_k_Piechoty,,second_move,,,47,6,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.793326,,target_selection,Polska,P_Batalion__3_Pu_k_Piechoty,,target_analysis,,,,,41,12,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,4,2
2025-09-15T23:53:21.796510,,,Polska,P_Batalion__3_Pu_k_Piechoty,,second_move,,,41,12,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15T23:53:21.818541,,target_selection,Polska,P_Pluton__3_Pu_k_Piechoty_20250913214024,,target_analysis,,,,,32,17,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,4,2
