timestamp,turn,phase,nation,unit_id,unit_type,action_type,from_q,from_r,to_q,to_r,target_q,target_r,target_type,target_value_before,target_value_after,movement_mode,path_len,path_used,progressive_used,adaptive_frac,mp_before,mp_after,fuel_before,fuel_after,combat_dmg_dealt,combat_dmg_taken,enemy_adj_before,enemy_adj_after,threat_level,decision_reason,extra_tags,reason,skip_reason,target_search_candidates,target_search_best_score,target_search_best_distance,group_id,group_size,group_leader_pos,group_assignment_score,strategic_state,aggression_level,priority_level,target_is_free,fallback_used,enemy_distance,threat_assessment,coordination_mode,ai_memory_target,reassignment_count,tactical_mode,pathfinding_failures,valid_candidates,total_candidates,unit_mp_available,unit_fuel_available
2025-09-12T00:03:40.091654,,,Niemcy,Z_Kompania__6_Unterst_tzungs_Bataillon,,second_move,,,47,-3,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.119608,,target_selection,Niemcy,Z_Pluton__6_Versorgungs_Kompanie,,target_analysis,,,,,54,-13,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,4,3
2025-09-12T00:03:40.122996,,,Niemcy,Z_Pluton__6_Versorgungs_Kompanie,,second_move,,,54,-13,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.159600,,target_selection,Niemcy,Z_Pluton__6_Aufkl_rungs_Zug_20250907191928,,target_analysis,,,,,49,-9,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,4,3
2025-09-12T00:03:40.163479,,,Niemcy,Z_Pluton__6_Aufkl_rungs_Zug_20250907191928,,second_move,,,49,-9,,,,,,,,,,,,,,,,,,,,,,second_chance after PRE_RAID_OPTIMIZATION,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.174152,,,Niemcy,RESUPPLY_NEEDS,,resupply_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 15 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 15 | BUDGET_AVAILABLE: 100 | UNITS_REQUIRING_HELP: 9,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.174152,,,Niemcy,Z_Kompania__6_Unterst_tzungs_Bataillon,,resupply_detailed,50,-11,50,-11,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=2 combat=0 total=2 | BEFORE: fuel=1 combat=6 | AFTER: fuel=3 combat=6,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.175202,,,Niemcy,TL_Kompania__6_Panzer_Kompanie,,resupply_detailed,52,5,52,5,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=14 | AFTER: fuel=2 combat=14,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.175202,,,Niemcy,P_Kompania__6_Sch_tzen_Kompanie,,resupply_detailed,51,3,51,3,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.175202,,,Niemcy,P_Pluton__6_Sch_tzen_Kompanie,,resupply_detailed,46,6,46,6,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.176205,,,Niemcy,P_Kompania__6_Infanterie_Regiment,,resupply_detailed,44,8,44,8,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.177522,,,Niemcy,P_Pluton__6_Grenadier_Bataillon_20250907191921,,resupply_detailed,49,7,49,7,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.178477,,,Niemcy,Z_Pluton__6_Aufkl_rungs_Zug,,resupply_detailed,50,-2,50,-2,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.178477,,,Niemcy,Z_Pluton__6_Versorgungs_Kompanie,,resupply_detailed,54,-13,54,-13,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.179510,,,Niemcy,Z_Pluton__6_Aufkl_rungs_Zug_20250907191928,,resupply_detailed,49,-9,49,-9,,,,,,,,,,,,,,,,,,,,,,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.179510,,,Niemcy,RESUPPLY_OPERATION,,resupply_summary,,,,,,,,,,,,,,,,,,,,,,,,,,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 10 | UNITS_RESUPPLIED: 9/9 | BUDGET_ALLOCATED: 100 | PE_REMAINING: 116,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T00:03:40.187744,,target_selection,Niemcy,Z_Kompania__6_Unterst_tzungs_Bataillon,,target_analysis,,,,,48,-9,,,,,,,,,,,,,,,,,,,,"Target analysis: 29 candidates, score -1.00",,29,-1,999,,,,,,,,,False,,,,,,,29,29,29,2,3
