timestamp,component,level,message,context
2025-10-04T22:02:45,TOKEN,INFO,"Z_Batalion__6_Versorgungs_Kompanie_20251004090848: ruch na (40, -1) udany","{""destination_q"": 40, ""destination_r"": -1, ""remaining_mp"": 4, ""remaining_fuel"": 3, ""movement_step_distance"": 1, ""mp_spent"": 1, ""movement_mode"": ""combat""}"
2025-10-04T22:02:45,TOKEN,INFO,"Z_Batalion__6_Versorgungs_Kompanie_20251004090848: ruch na (40, 0) udany","{""destination_q"": 40, ""destination_r"": 0, ""remaining_mp"": 1, ""remaining_fuel"": 0, ""movement_step_distance"": 1, ""mp_spent"": 3, ""movement_mode"": ""combat""}"
2025-10-04T22:02:45,TOKEN,DEBUG,Z_Batalion__6_Versorgungs_Kompanie_20251004090848: uzupełnia paliwo o 3,"{""fuel_after"": 3, ""movement_mode"": ""combat""}"
2025-10-04T22:02:45,TOKEN,DEBUG,Z_Batalion__6_Versorgungs_Kompanie_20251004090848: uzupełnia paliwo o 1,"{""fuel_after"": 4, ""movement_mode"": ""combat""}"
2025-10-04T22:02:45,TOKEN,INFO,Z_Batalion__6_Versorgungs_Kompanie_20251004090848: koniec tury (wydane PE=4),"{""allocated_pe"": 23, ""spent_pe"": 4, ""unused_pe"": 19, ""movement_success"": true, ""movement_attempts"": 2, ""movement_destination"": [40, 0], ""movement_last_success"": true, ""movement_last_distance"": 1, ""movement_distance_total"": 2, ""movement_mp_spent"": 4, ""attack_attempted"": false, ""attack_success"": false, ""counterattack"": null, ""damage_dealt"": null, ""damage_taken"": null, ""attacker_remaining"": null, ""defender_remaining"": null, ""resupply_budget"": 23, ""resupply_spent"": 4, ""refueled"": 4, ""combat_restored"": 0, ""reserved_pe"": 38, ""remaining_mp"": 1, ""remaining_fuel"": 4, ""combat_value"": 7, ""movement_mode"": ""combat"", ""token_destroyed"": false, ""status"": ""normal"", ""hold_position"": true}"
2025-10-04T22:02:45,TOKEN,INFO,P_Batalion__6_Infanterie_Regiment: start tury (budżet PE=23),"{""allocated_pe"": 23, ""position_q"": 39, ""position_r"": 0, ""move_points"": 7, ""fuel"": 2, ""combat_value"": 14, ""movement_mode"": ""combat"", ""status"": ""normal"", ""planned_actions"": [""attack"", ""maneuver""], ""action_profile"": ""combat""}"
2025-10-04T22:02:45,TOKEN,DEBUG,P_Batalion__6_Infanterie_Regiment: inicjuje atak na Z_Pluton__3_Kompania_Zaopatrzeniowa_20251004090826,"{""target_id"": ""Z_Pluton__3_Kompania_Zaopatrzeniowa_20251004090826"", ""attack_range"": 2, ""distance"": 2, ""movement_mode"": ""combat""}"
2025-10-04T22:02:45,TOKEN,INFO,P_Batalion__6_Infanterie_Regiment: atak na Z_Pluton__3_Kompania_Zaopatrzeniowa_20251004090826,"{""result_message"": ""Obrońca przeżył z 1 punktem i cofnął się na (36, 2)!"", ""target_id"": ""Z_Pluton__3_Kompania_Zaopatrzeniowa_20251004090826"", ""success"": true, ""damage_dealt"": 17, ""damage_taken"": 0, ""counterattack"": false, ""attacker_remaining"": 14, ""defender_remaining"": 1, ""movement_mode"": ""combat""}"
2025-10-04T22:02:45,TOKEN,INFO,P_Batalion__6_Infanterie_Regiment: koniec tury (wydane PE=0),"{""allocated_pe"": 23, ""spent_pe"": 0, ""unused_pe"": 23, ""movement_success"": false, ""movement_attempts"": 0, ""movement_destination"": null, ""movement_last_success"": false, ""movement_last_distance"": 0, ""movement_distance_total"": 0, ""movement_mp_spent"": 0, ""attack_attempted"": true, ""attack_success"": true, ""counterattack"": false, ""damage_dealt"": 17, ""damage_taken"": 0, ""attacker_remaining"": 14, ""defender_remaining"": 1, ""resupply_budget"": 23, ""resupply_spent"": 0, ""refueled"": 0, ""combat_restored"": 0, ""reserved_pe"": 46, ""remaining_mp"": 0, ""remaining_fuel"": 2, ""combat_value"": 14, ""movement_mode"": ""combat"", ""token_destroyed"": false, ""status"": ""normal"", ""hold_position"": false}"
2025-10-04T22:03:03,TOKEN,INFO,Z_Pluton__2_Kompania_Zaopatrzeniowa: start tury (budżet PE=13),"{""allocated_pe"": 13, ""position_q"": 26, ""position_r"": -8, ""move_points"": 8, ""fuel"": 4, ""combat_value"": 4, ""movement_mode"": ""march"", ""status"": ""normal"", ""planned_actions"": [""maneuver""], ""action_profile"": ""patrol""}"
