timestamp;turn;player_id;player_nation;player_role;action;token_id;target_token_id;from_q;from_r;to_q;to_r;result;vp_pl;vp_de;pe_pl;pe_de
2025-08-19T23:23:13;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;23;25
2025-08-19T23:23:16;1;5;Niemcy;Dowódca;end_turn;;;;;;;user;0;0;23;25
2025-08-19T23:23:20;1;6;Niemcy;Dowódca;end_turn;;;;;;;user;0;0;23;25
2025-08-19T23:23:33;1;2;Polska;Dowódca;resupply;P_Batalion__2_Batalion_Strzelc_w;;;;28;-10;fuel+4, combat+0;0;0;135;60
2025-08-19T23:23:38;1;2;Polska;Dowódca;resupply;TL_Kompania__2_Pluton_Tankietek;;;;28;-9;fuel+5, combat+0;0;0;130;60
2025-08-19T23:23:39;1;2;Polska;Dowódca;move_error;TL_Kompania__2_Pluton_Tankietek;;;;;;no_reachable_hex;0;0;130;60
2025-08-19T23:23:40;1;2;Polska;Dowódca;move_error;TL_Kompania__2_Pluton_Tankietek;;;;;;no_reachable_hex;0;0;130;60
2025-08-19T23:23:45;1;2;Polska;Dowódca;resupply;P_Kompania__2_Batalion_Strzelc_w_20250703213012;;;;27;-9;fuel+4, combat+0;0;0;126;60
2025-08-19T23:23:48;1;2;Polska;Dowódca;resupply;P_Kompania__2_Batalion_Strzelc_w;;;;25;-8;fuel+6, combat+0;0;0;120;60
2025-08-19T23:23:49;1;2;Polska;Dowódca;move;P_Kompania__2_Batalion_Strzelc_w;;25;-8;21;-6;;0;0;120;60
2025-08-19T23:23:54;1;2;Polska;Dowódca;resupply;P_Pluton__2_Batalion_Strzelc_w;;;;15;-7;fuel+6, combat+0;0;0;114;60
2025-08-19T23:23:58;1;2;Polska;Dowódca;resupply;TL_Pluton__2_Pluton_Tankietek;;;;9;-4;fuel+1, combat+0;0;0;113;60
2025-08-19T23:24:02;1;2;Polska;Dowódca;resupply;AL_Batalion__2_Pu_k_Artylerii;;;;14;-3;fuel+8, combat+0;0;0;105;60
2025-08-19T23:24:05;1;2;Polska;Dowódca;resupply;P_Batalion__2_Kompania_Grenadier_w;;;;17;-3;fuel+6, combat+0;0;0;99;60
2025-08-19T23:24:09;1;2;Polska;Dowódca;resupply;P_Kompania__2_Pu_k_Piechoty;;;;16;-2;fuel+6, combat+0;0;0;93;60
2025-08-19T23:24:18;1;2;Polska;Dowódca;resupply;AL_Kompania__2_Dywizjon_Artylerii;;;;15;4;fuel+9, combat+0;0;0;84;60
2025-08-19T23:24:22;1;2;Polska;Dowódca;resupply;P_Pluton__2_Pu_k_Piechoty;;;;15;6;fuel+4, combat+0;0;0;80;60
2025-08-19T23:24:25;1;2;Polska;Dowódca;end_turn;;;;;;;user;0;0;80;60
2025-08-19T23:24:32;1;3;Polska;Dowódca;resupply;P_Batalion__3_Batalion_Strzelc_w;;;;25;6;fuel+7, combat+0;0;0;73;60
2025-08-19T23:24:34;1;3;Polska;Dowódca;move;P_Batalion__3_Batalion_Strzelc_w;;25;6;28;3;OK;0;0;73;60
2025-08-19T23:24:38;1;3;Polska;Dowódca;move;TS_Kompania__3_Sam_Pancerny_Einheit;;24;8;26;5;;0;0;73;60
2025-08-19T23:24:41;1;3;Polska;Dowódca;resupply;TS_Kompania__3_Sam_Pancerny_Einheit;;;;26;5;fuel+9, combat+0;0;0;64;60
2025-08-19T23:24:43;1;3;Polska;Dowódca;move;TS_Kompania__3_Sam_Pancerny_Einheit;;26;5;27;4;OK;0;0;64;60
2025-08-19T23:24:45;1;3;Polska;Dowódca;resupply;P_Batalion__3_Batalion_Strzelc_w;;;;28;3;fuel+5, combat+0;0;0;59;60
2025-08-19T23:24:53;1;3;Polska;Dowódca;resupply;TL_Batalion__3_Kompania_Czo_g_w_Lekkich;;;;20;15;fuel+3, combat+0;0;0;56;60
2025-08-19T23:24:55;1;3;Polska;Dowódca;end_turn;;;;;;;user;0;0;56;60
2025-08-19T23:24:58;1;4;Niemcy;Generał;end_turn;;;;;;;ok;0;0;56;147
2025-08-19T23:25:00;1;5;Niemcy;Dowódca;end_turn;;;;;;;user;0;0;56;147
2025-08-19T23:25:03;1;6;Niemcy;Dowódca;end_turn;;;;;;;user;0;0;56;147
